NPI,TIN,TYPE,NEGOTIATION_ARRANGEMENT,BILLING_CODE_TYPE,BILLING_CODE,NEGOTIATED_TYPE,NEGOTIATED_RATE,BILLING_CLASS
1780063834,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1740541820,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1801242177,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1184007643,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1073556205,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1033102124,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1487911814,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1215373550,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1669431276,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1255528279,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1326024233,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1790753432,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1760574982,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1245339175,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1811097207,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1487858841,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1538520176,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1326109976,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1447493002,341652755,ein,ffs,CPT,99213,negotiated,84.15,professional
1003201625,263340941,ein,ffs,CPT,99213,negotiated,289.73,professional
1871592584,341287142,ein,ffs,CPT,99213,negotiated,57.96,professional
1487691408,391127163,ein,ffs,CPT,99213,negotiated,161.12,professional
1043201668,204019237,ein,ffs,CPT,99213,negotiated,217.12,professional
1811231350,20707661,ein,ffs,CPT,99213,negotiated,69.42,professional
1578107660,810600548,ein,ffs,CPT,99213,negotiated,44.62,professional
1194755520,810600548,ein,ffs,CPT,99213,negotiated,44.62,professional
1154315372,810600548,ein,ffs,CPT,99213,negotiated,44.62,professional
1548593122,810600548,ein,ffs,CPT,99213,negotiated,44.62,professional
1013990209,810600548,ein,ffs,CPT,99213,negotiated,44.62,professional
1962886812,810600548,ein,ffs,CPT,99213,negotiated,44.62,professional
1356890396,810600548,ein,ffs,CPT,99213,negotiated,44.62,professional
1386626471,810600548,ein,ffs,CPT,99213,negotiated,44.62,professional
1871672444,811366679,ein,ffs,CPT,99213,negotiated,100.11,professional
1912273269,811366679,ein,ffs,CPT,99213,negotiated,100.11,professional
1790726412,811366679,ein,ffs,CPT,99213,negotiated,100.11,professional
1033437215,811366679,ein,ffs,CPT,99213,negotiated,100.11,professional
1942642541,811366679,ein,ffs,CPT,99213,negotiated,100.11,professional
1053687707,811366679,ein,ffs,CPT,99213,negotiated,100.11,professional
1730404922,811366679,ein,ffs,CPT,99213,negotiated,100.11,professional
1528383312,341735290,ein,ffs,CPT,99213,negotiated,88.58,professional
1316010465,341735290,ein,ffs,CPT,99213,negotiated,88.58,professional
1922191287,341735290,ein,ffs,CPT,99213,negotiated,88.58,professional
1548238892,650556041,ein,ffs,CPT,99213,negotiated,93.69,professional
1598847659,346004382,ein,ffs,CPT,99213,negotiated,56.0,professional
1134194830,431382834,ein,ffs,CPT,99213,negotiated,126.87,professional
1801903703,204812029,ein,ffs,CPT,99213,negotiated,58.06,professional
1417326190,204812029,ein,ffs,CPT,99213,negotiated,58.06,professional
1285726968,203845479,ein,ffs,CPT,99213,negotiated,70.99,professional
1649434036,203845479,ein,ffs,CPT,99213,negotiated,70.99,professional
1578571386,203845479,ein,ffs,CPT,99213,negotiated,70.99,professional
1659809440,203845479,ein,ffs,CPT,99213,negotiated,70.99,professional
1366092876,203845479,ein,ffs,CPT,99213,negotiated,70.99,professional
1750399390,203845479,ein,ffs,CPT,99213,negotiated,70.99,professional
1649422387,203845479,ein,ffs,CPT,99213,negotiated,70.99,professional
1396838306,203845479,ein,ffs,CPT,99213,negotiated,70.99,professional
1366610180,203845479,ein,ffs,CPT,99213,negotiated,70.99,professional
1306880877,203845479,ein,ffs,CPT,99213,negotiated,70.99,professional
1962603258,203845479,ein,ffs,CPT,99213,negotiated,70.99,professional
1316955099,203845479,ein,ffs,CPT,99213,negotiated,70.99,professional
1659389450,203845479,ein,ffs,CPT,99213,negotiated,70.99,professional
1811096316,203845479,ein,ffs,CPT,99213,negotiated,70.99,professional
1750589610,61777597,ein,ffs,CPT,99213,negotiated,99.5,professional
1306953369,203301071,ein,ffs,CPT,99213,negotiated,85.84,professional
1104907435,273291947,ein,ffs,CPT,99213,negotiated,60.0,professional
1891847950,954869841,ein,ffs,CPT,99213,negotiated,40.0,professional
1306966155,464740771,ein,ffs,CPT,99213,negotiated,54.54,professional
1225184567,461031965,ein,ffs,CPT,99213,negotiated,63.83,professional
1255325163,610572253,ein,ffs,CPT,99213,negotiated,61.77,professional
1225389034,263682162,ein,ffs,CPT,99213,negotiated,111.13,professional
1093220865,263682162,ein,ffs,CPT,99213,negotiated,111.13,professional
1811326150,263682162,ein,ffs,CPT,99213,negotiated,111.13,professional
1487766028,263682162,ein,ffs,CPT,99213,negotiated,111.13,professional
1699809616,263682162,ein,ffs,CPT,99213,negotiated,111.13,professional
1073868626,263682162,ein,ffs,CPT,99213,negotiated,111.13,professional
1306359591,454545642,ein,ffs,CPT,99213,negotiated,45.65,professional
1427113083,201929848,ein,ffs,CPT,99213,negotiated,129.33,professional
1528432390,464471749,ein,ffs,CPT,99213,negotiated,86.11,professional
1568699445,270350159,ein,ffs,CPT,99213,negotiated,268.12,professional
1982686846,43026897,ein,ffs,CPT,99213,negotiated,101.41,professional
1093886947,310672132,ein,ffs,CPT,99213,negotiated,99.61,professional
1104837780,200221785,ein,ffs,CPT,99213,negotiated,116.0,professional
1689801185,200221785,ein,ffs,CPT,99213,negotiated,116.0,professional
1376745166,200221785,ein,ffs,CPT,99213,negotiated,116.0,professional
1922106194,208455513,ein,ffs,CPT,99213,negotiated,133.36,professional
1073840278,208455513,ein,ffs,CPT,99213,negotiated,133.36,professional
1609889252,208455513,ein,ffs,CPT,99213,negotiated,133.36,professional
1619987930,237282659,ein,ffs,CPT,99213,negotiated,115.55,professional
1225508401,833013294,ein,ffs,CPT,99213,negotiated,75.2,professional
1417605841,833013294,ein,ffs,CPT,99213,negotiated,75.2,professional
1629424536,833013294,ein,ffs,CPT,99213,negotiated,75.2,professional
1740860105,833013294,ein,ffs,CPT,99213,negotiated,75.2,professional
1780204867,833013294,ein,ffs,CPT,99213,negotiated,75.2,professional
1093975674,454508263,ein,ffs,CPT,99213,negotiated,90.9,professional
1578623278,202252101,ein,ffs,CPT,99213,negotiated,287.87,professional
1699708271,231352155,ein,ffs,CPT,99213,negotiated,53.86,professional
1275695025,411598427,ein,ffs,CPT,99213,negotiated,85.11,professional
1982602579,330822221,ein,ffs,CPT,99213,negotiated,40.0,professional
1023084068,462654593,ein,ffs,CPT,99213,negotiated,216.25,professional
1750313995,200633039,ein,ffs,CPT,99213,negotiated,92.98,professional
1609378454,472093896,ein,ffs,CPT,99213,negotiated,51.07,professional
1902945330,472093896,ein,ffs,CPT,99213,negotiated,51.07,professional
1255325726,200096809,ein,ffs,CPT,99213,negotiated,191.6,professional
1043269434,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1356726046,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1417141078,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1285048603,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1245215995,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1083059273,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1669773271,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1346245388,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1588669543,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1255330072,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1174709745,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1982135414,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1932429776,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1891115648,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1801324421,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1689677874,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1801155015,263428410,ein,ffs,CPT,99213,negotiated,116.93,professional
1811552508,810814398,ein,ffs,CPT,99213,negotiated,65.32,professional
1205297355,810814398,ein,ffs,CPT,99213,negotiated,65.32,professional
1881861656,264257750,ein,ffs,CPT,99213,negotiated,92.8,professional
1225002736,141966156,ein,ffs,CPT,99213,negotiated,56.57,professional
1508988775,380593405,ein,ffs,CPT,99213,negotiated,89.71,professional
1508836206,300520570,ein,ffs,CPT,99213,negotiated,106.68,professional
1659341717,300520570,ein,ffs,CPT,99213,negotiated,106.68,professional
1356002109,570992733,ein,ffs,CPT,99213,negotiated,43.39,professional
1427363209,570992733,ein,ffs,CPT,99213,negotiated,43.39,professional
1841838869,570992733,ein,ffs,CPT,99213,negotiated,43.39,professional
1114119542,756002868,ein,ffs,CPT,99213,negotiated,62.85,professional
1528251568,756002868,ein,ffs,CPT,99213,negotiated,62.85,professional
1508443797,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1457941726,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1043671514,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1699364208,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1104400514,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1477151496,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1376196915,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1558034652,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1659966844,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1609531490,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1205940137,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1255959219,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1639781651,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1952912073,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1013574391,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1689158404,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1568087971,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1326663725,331195715,ein,ffs,CPT,99213,negotiated,64.31,professional
1407275225,202729750,ein,ffs,CPT,99213,negotiated,47.24,professional
1952953051,202729750,ein,ffs,CPT,99213,negotiated,47.24,professional
1689179251,202729750,ein,ffs,CPT,99213,negotiated,47.24,professional
1629095559,233009190,ein,ffs,CPT,99213,negotiated,94.41,professional
1225104052,810513690,ein,ffs,CPT,99213,negotiated,91.97,professional
1336207430,810513690,ein,ffs,CPT,99213,negotiated,91.97,professional
1770659518,810513690,ein,ffs,CPT,99213,negotiated,91.97,professional
1316013147,810513690,ein,ffs,CPT,99213,negotiated,91.97,professional
1821013723,311039737,ein,ffs,CPT,99213,negotiated,39.0,professional
1801864731,311039737,ein,ffs,CPT,99213,negotiated,39.0,professional
1235107806,311039737,ein,ffs,CPT,99213,negotiated,39.0,professional
1831152198,311039737,ein,ffs,CPT,99213,negotiated,39.0,professional
1710011341,222179810,ein,ffs,CPT,99213,negotiated,59.8,professional
1528121266,770150440,ein,ffs,CPT,99213,negotiated,31.42,professional
1194766675,201841070,ein,ffs,CPT,99213,negotiated,171.13,professional
1952879025,205991321,ein,ffs,CPT,99213,negotiated,150.67,professional
1033318381,30453671,ein,ffs,CPT,99213,negotiated,153.18,professional
1831129592,30453671,ein,ffs,CPT,99213,negotiated,153.18,professional
1184678997,463977886,ein,ffs,CPT,99213,negotiated,46.32,professional
1831123132,463977886,ein,ffs,CPT,99213,negotiated,46.32,professional
1912083346,463977886,ein,ffs,CPT,99213,negotiated,46.32,professional
1922117019,850442978,ein,ffs,CPT,99213,negotiated,34.0,professional
1689803827,850442978,ein,ffs,CPT,99213,negotiated,34.0,professional
1780002220,850442978,ein,ffs,CPT,99213,negotiated,34.0,professional
1306888342,261378424,ein,ffs,CPT,99213,negotiated,128.54,professional
1750886768,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1942461132,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1962720326,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1255489274,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1346326287,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1952486920,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1487686796,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1205839891,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1669465860,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1609836402,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1447474184,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1306922315,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1295048213,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1376613570,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1508354226,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1568411338,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1881648780,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1710153135,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1609859859,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1619911336,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1407932411,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1811942592,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1972602571,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1659459816,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1851379259,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1679655922,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1346654407,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1124344403,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1427122779,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1205106796,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1679835649,580566167,ein,ffs,CPT,99213,negotiated,123.33,professional
1003810540,900730395,ein,ffs,CPT,99213,negotiated,112.67,professional
1043698061,900730395,ein,ffs,CPT,99213,negotiated,112.67,professional
1730183278,900730395,ein,ffs,CPT,99213,negotiated,112.67,professional
1770693830,900730395,ein,ffs,CPT,99213,negotiated,112.67,professional
1447288071,431730354,ein,ffs,CPT,99213,negotiated,44.85,professional
1043203227,70687000,npi,ffs,CPT,99213,negotiated,123.7,professional
1619152592,589249355,npi,ffs,CPT,99213,negotiated,43.76,professional
1013077171,111630914,npi,ffs,CPT,99213,negotiated,52.83,professional
1053480921,111630914,npi,ffs,CPT,99213,negotiated,52.83,professional
1588662829,111630914,npi,ffs,CPT,99213,negotiated,52.83,professional
1447252317,111630914,npi,ffs,CPT,99213,negotiated,52.83,professional
1598801664,241924024,npi,ffs,CPT,99213,negotiated,52.0,professional
1912918350,205392766,npi,ffs,CPT,99213,negotiated,75.52,professional
1457382210,262656666,npi,ffs,CPT,99213,negotiated,72.88,professional
1235203969,610666209,ein,ffs,CPT,99213,negotiated,146.0,professional
1477647865,260799572,ein,ffs,CPT,99213,negotiated,113.45,professional
1497930291,270059718,ein,ffs,CPT,99213,negotiated,135.35,professional
1093847840,274394255,ein,ffs,CPT,99213,negotiated,122.25,professional
1952433690,300564526,ein,ffs,CPT,99213,negotiated,62.01,professional
1851681043,651205795,ein,ffs,CPT,99213,negotiated,75.5,professional
1679609382,200269112,ein,ffs,CPT,99213,negotiated,80.14,professional
1265454748,61407324,ein,ffs,CPT,99213,negotiated,63.82,professional
1457964751,832058987,ein,ffs,CPT,99213,negotiated,64.31,professional
1659925212,832058987,ein,ffs,CPT,99213,negotiated,64.31,professional
1104438902,832058987,ein,ffs,CPT,99213,negotiated,64.31,professional
1407458920,832058987,ein,ffs,CPT,99213,negotiated,64.31,professional
1174097794,832058987,ein,ffs,CPT,99213,negotiated,64.31,professional
1952650749,832058987,ein,ffs,CPT,99213,negotiated,64.31,professional
1760135669,832058987,ein,ffs,CPT,99213,negotiated,64.31,professional
1669090999,832058987,ein,ffs,CPT,99213,negotiated,64.31,professional
1679038624,832058987,ein,ffs,CPT,99213,negotiated,64.31,professional
1073055901,832058987,ein,ffs,CPT,99213,negotiated,64.31,professional
1073275335,832058987,ein,ffs,CPT,99213,negotiated,64.31,professional
1851519805,832058987,ein,ffs,CPT,99213,negotiated,64.31,professional
1699904086,381357020,ein,ffs,CPT,99213,negotiated,94.07,professional
1891765608,381357020,ein,ffs,CPT,99213,negotiated,94.07,professional
1942247432,381357020,ein,ffs,CPT,99213,negotiated,94.07,professional
1821042581,381357020,ein,ffs,CPT,99213,negotiated,94.07,professional
1508024977,381357020,ein,ffs,CPT,99213,negotiated,94.07,professional
1013909837,381357020,ein,ffs,CPT,99213,negotiated,94.07,professional
1417332693,880107997,ein,ffs,CPT,99213,negotiated,32.36,professional
1952627580,880107997,ein,ffs,CPT,99213,negotiated,32.36,professional
1356319230,880107997,ein,ffs,CPT,99213,negotiated,32.36,professional
1932373529,880107997,ein,ffs,CPT,99213,negotiated,32.36,professional
1811971732,880107997,ein,ffs,CPT,99213,negotiated,32.36,professional
1134738776,880107997,ein,ffs,CPT,99213,negotiated,32.36,professional
1083075386,880107997,ein,ffs,CPT,99213,negotiated,32.36,professional
1952675456,880107997,ein,ffs,CPT,99213,negotiated,32.36,professional
1629459938,880107997,ein,ffs,CPT,99213,negotiated,32.36,professional
